date;day_after_release;ST;ring;range;linear _distance;ang_geo;ang_cart;marked/unmarked;sex;note
30/08/2009;6;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
30/08/2009;6;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
30/08/2009;6;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
30/08/2009;6;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
30/08/2009;6;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
04/09/2009;07-nov;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
09/09/2009;dic-16;18;D;150-200;193.816.723;282.612.175;167.387.825;0;F;
26/08/2009;2;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
26/08/2009;2;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
26/08/2009;2;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
26/08/2009;2;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
26/08/2009;2;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
26/08/2009;2;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
27/08/2009;3;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
27/08/2009;3;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
27/08/2009;3;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
28/08/2009;4;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
28/08/2009;4;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
28/08/2009;4;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
28/08/2009;4;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
28/08/2009;4;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
28/08/2009;4;19;H;350-400;386.113.322;244.773.603;205.226.397;0;N/D;
29/08/2009;5;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
29/08/2009;5;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
29/08/2009;5;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
29/08/2009;5;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
29/08/2009;5;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
29/08/2009;5;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
29/08/2009;5;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
29/08/2009;5;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
29/08/2009;5;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
30/08/2009;6;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
30/08/2009;6;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
30/08/2009;6;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
30/08/2009;6;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
30/08/2009;6;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
30/08/2009;6;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
30/08/2009;6;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
30/08/2009;6;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
30/08/2009;6;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
04/09/2009;07-nov;19;H;350-400;386.113.322;244.773.603;205.226.397;0;N/D;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;F;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;M;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;N/D;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;N/D;
09/09/2009;dic-16;19;H;350-400;386.113.322;244.773.603;205.226.397;0;N/D;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
26/08/2009;2;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
27/08/2009;3;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
27/08/2009;3;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
27/08/2009;3;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
27/08/2009;3;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
27/08/2009;3;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
27/08/2009;3;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
27/08/2009;3;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
28/08/2009;4;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
29/08/2009;5;20;C;100-150;114.254.376;16.761.687;73.238.313;0;N/D;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
30/08/2009;6;20;C;100-150;114.254.376;16.761.687;73.238.313;0;M;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;1;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
04/09/2009;07-nov;20;C;100-150;114.254.376;16.761.687;73.238.313;0;F;
